"Year","Game","Count","Conf.Game","Week","Team","Conference","Tm.HAN","Tm.FU","Tm.Cover","Tm.OU","Field25","Opp","Opp.Conference","Opp.HAN","Opp.FU","Opp.Cover","Opp.OU","OT","Thursday","TOP.VERIFICATION","OU.Total","Tm.Points","Tm.Spread","Tm.Passes","Tm.Pass.Yards","Tm.YPPA","Tm.Rush.Attempts","Tm.Rush.Yards","Tm.YPRA","Tm.Total.Plays","Tm.Total.Yards","Tm.YPP","Tm.TO","Tm.Pen.Yards","Tm.TOP","Opp.Points","Opp.Spread","Opp.Passes","Opp.Pass.Yards","Opp.YPPA","Opp.Rush.Attempts","Opp.Rush.Yards","Opp.YPRA","Opp.Total.Plays","Opp.Total.Yards","Opp.YPP","Opp.TO","Opp.Pen.Yards","Opp.TOP","Victory","Pts.Diff","TO.Diff","Victory.1","Pts.Diff.1","Opp.Off.Points","Opp.Off.Spread","Opp.Off.Passes","Opp.Off.Pass.Yards","Opp.Off.YPPA","Opp.Off.Rush.Attempts","Opp.Off.Rush.Yards","Opp.Off.YPRA","Opp.Off.Total.Plays","Opp.Off.Total.Yards","Opp.Off.YPP","Opp.Off.TO","Opp.Off.Pen.Yards","Opp.Off.TOP","Opp.Def.Points","Opp.Def.Spread","Opp.Def.Passes","Opp.Def.Pass.Yards","Opp.Def.YPPA","Opp.Def.Rush.Attempts","Opp.Def.Rush.Yards","Opp.Def.YPRA","Opp.Def.Total.Plays","Opp.Def.Total.Yards","Opp.Def.YPP","Opp.Def.TO","Opp.Def.Pen.Yards","Opp.Def.TOP","Opp.Victory","Opp.Pts.Diff","Opp.TO.Diff","offense.points.dif","defense.points.dif","offense.YPPA.dif","defense.YPPA.dif","offense.YPRA.dif","defense.YPRA.dif","offense.Pass.Yards.dif","defense.Pass.Yards.dif","offense.Rush.Yards.dif","defense.Rush.Yards.dif","TO.Diff.dif","Victory.dif","offense.Total.Plays.dif","defense.Total.Plays.dif","offense.Total.Yards.dif","defense.Total.Yards.dif","Home.Binary","original.order","matchup.num","Class_Points","recruit_lag1","recruit_lag2","recruit_lag3","recruit_lag4","recruit_2avg","recruit_3avg","recruit_4avg","home.ind","away.ind","field.status","game.id"
2012,671,1,"N",99,"Rice","CUSA","N","P","Y","U",NA,"Air Force","MWC","N","P","N","U","N","N",3600,NA,31.54545455,45.90909091,31.72727273,223.2727273,7.277272727,46.63636364,192.1818182,4.037272727,78.36363636,415.4545455,5.248181818,1.636363636,52.54545455,2014.090909,32.90909091,45.90909091,30.63636364,260.5454545,8.41,39.27272727,201.6363636,4.844545455,69.90909091,462.1818182,6.602727273,2.181818182,54.63636364,1585.909091,0.454545455,-1.363636364,0.545454545,1,19,26.63636364,48.18181818,11.63636364,104,9.279090909,63.45454545,314.6363636,4.88,75.09090909,418.6363636,5.610909091,2.363636364,22.63636364,1743.181818,29.36363636,48.18181818,23.72727273,188.9090909,8.488181818,44.81818182,210,4.58,68.54545455,398.9090909,5.790909091,1.090909091,40.18181818,1856.818182,0.454545455,-2.727272727,-1.272727273,2.181818182,6.272727273,-1.210909091,-0.869090909,-0.542727273,-0.035454545,34.36363636,156.5454545,-17.81818182,-113,1.818181818,0,9.818181818,-5.181818182,16.54545455,43.54545455,0,4334,21,119.15,17.94,123.36,122.23,104.04,70.65,87.84333333,91.8925,0,0,0,"2012671"
2013,85,1,"Y",3,"Boise State","MWC","H","F","N","O",NA,"Air Force","MWC","A","U","Y","O","N","N",3600,NA,6,70,46,175,3.8,42,171,4.07,88,346,3.93,1,19,1851,38,70,31,324,10.45,54,268,4.96,85,592,6.96,1,61,1749,0,-32,0,1,22,20,95,18,108,6,49,162,3.31,67,270,4.03,1,43,1677,52,95,40,360,9,46,217,4.72,86,577,6.71,2,70,1923,0,-32,1,-46,18,-5.2,4.45,-0.65,1.65,-185,216,-46,106,-1,0,2,18,-231,322,1,613,22,172.95,167.2,159.9,104.16,150.36,163.55,143.7533333,145.405,1,0,1,"201385"
2013,165,1,"Y",4,"Wyoming","MWC","A","F","Y","O",NA,"Air Force","MWC","H","U","N","O","N","N",3600,NA,38,48.5,41.5,342.5,8.22,34.5,240.5,7.01,76,583,7.685,1.5,70.5,1432.5,23.5,48.5,27.5,180,6.63,54.5,257,4.485,82,437,5.295,2,68.5,2167.5,0.5,14.5,0.5,1,33,20,64.5,14,103.5,7.95,50.5,175,3.465,64.5,278.5,4.33,1,33,1730.5,47,64.5,35.5,332,9.405,43.5,223,5.155,79,555,7.055,2,62.5,1869.5,0,-27,1,-9,3.5,-1.185,-1.32,1.855,1.02,10.5,76.5,17.5,82,-0.5,0.5,-3,17.5,28,158.5,0,6333,23,102.68,88.81,29.8,123.36,110.89,59.305,80.65666667,88.215,0,1,-1,"2013165"
2013,208,1,"Y",5,"Nevada","MWC","H","F","N","O",NA,"Air Force","MWC","A","U","Y","O","N","N",3600,NA,19.33333333,60.33333333,26.33333333,156.6666667,6.293333333,44.33333333,145.6666667,3.286666667,70.66666667,302.3333333,4.286666667,0.666666667,51.66666667,1888.333333,43,60.33333333,34,261.6666667,8.313333333,41.33333333,285,6.743333333,75.33333333,546.6666667,7.44,2.666666667,71,1711.666667,0.333333333,-23.66666667,2,1,3,21,66.66666667,16,111.3333333,7.416666667,52.66666667,232,4.333333333,68.66666667,343.3333333,4.933333333,1,42.33333333,1783.333333,50,66.66666667,37.33333333,345.6666667,9.303333333,43.66666667,231.6666667,5.323333333,81,577.3333333,7.143333333,1.666666667,72,1816.666667,0,-29,0.666666667,-30.66666667,22,-3.01,0.896666667,-2.036666667,2.41,-189,150.3333333,-86,53,1.333333333,0.333333333,-10.33333333,6.666666667,-275,203.3333333,1,3465,24,124.4,130.84,8.99,128.93,113.49,69.915,89.58666667,95.5625,1,0,1,"2013208"
2013,219,1,"N",6,"Navy","Independent","H","F","Y","U",NA,"Air Force","MWC","A","U","N","U","N","N",3600,NA,24,29.5,11,73.5,9.335,52,265,4.435,63,338.5,5.025,1,28.5,1803.5,27,29.5,37,280.5,7.415,34.5,168.5,4.815,71.5,449,6.305,1.5,58.5,1796.5,0.5,-3,0.5,1,18,26.25,52,14.75,103,7.335,52.25,267.75,5.0875,67,370.75,5.5275,1,36.75,1756.75,48.75,52,42,356.5,8.715,43.75,226.25,5.185,85.75,582.75,6.855,1.5,64,1843.25,0,-22.5,0.5,-24.75,0.75,0.62,0.08,-0.75,-0.2725,-283,177.5,38.75,-99.25,0,0.5,-22.75,4.5,-244.25,78.25,1,3354,25,95.49,77.25,24.64,36.32,33.97,50.945,46.07,43.045,1,0,1,"2013219"
2013,268,1,"Y",7,"San Diego State","MWC","A","F","Y","U",NA,"Air Force","MWC","H","U","N","U","N","Y",3600,NA,28.5,61.5,33.25,245.5,7.65,37.25,151.25,3.9225,70.5,396.75,5.5975,2,59.5,1833.5,34,61.5,42.75,292.5,6.74,36.25,122.5,2.9025,79,415,5.235,1.5,61.25,1766.5,0.5,-5.5,-0.5,1,7,23,44,15,98.8,6.894,53.2,260.4,4.88,68.2,359.2,5.28,1.4,30.4,1778.4,44.6,44,35.6,296,8.052,45.2,235.6,5.218,80.8,531.6,6.556,1.2,52.2,1821.6,0,-21.6,-0.2,-16.1,11,-0.402,-0.154,-1.2955,-1.9775,-50.5,193.7,-84.35,-137.9,-0.3,0.5,-10.3,10.8,-134.85,55.8,0,4445,26,145.85,137.73,118.05,150.56,113.34,127.89,135.4466667,129.92,0,1,-1,"2013268"
2013,394,1,"N",9,"Air Force","MWC","H","U","N","U",NA,"Notre Dame","Independent","A","F","Y","U","N","N",3600,NA,22.5,44.83333333,14.5,107.3333333,7.828333333,52.5,245.1666667,4.641666667,67,352.5,5.271666667,1.333333333,32.83333333,1749,41.66666667,44.83333333,34,288.1666667,8.306666667,45.33333333,232,5.123333333,79.33333333,520.1666667,6.535,1.333333333,50.16666667,1851,0,-19.16666667,0,0,-35,25.42857143,59.14285714,33.57142857,238.4285714,7.25,32.71428571,135.2857143,4.294285714,66.28571429,373.7142857,5.668571429,1.142857143,54.85714286,1765.571429,23.28571429,59.14285714,38.42857143,244.8571429,6.434285714,31.71428571,123.2857143,3.7,70.14285714,368.1428571,5.234285714,1.142857143,61.57142857,1834.428571,0.714285714,2.142857143,0,-0.785714286,16.23809524,1.394047619,1.056666667,0.941666667,0.829047619,-137.5238095,49.73809524,121.8809524,96.71428571,0,-0.714285714,-3.142857143,13.04761905,-15.64285714,146.452381,1,27,27,112.68,121.46,0,24.1,91.94,60.73,48.52,59.375,1,0,1,"2013394"
2013,425,1,"N",10,"Army","Independent","A","P","N","O",NA,"Air Force","MWC","H","P","Y","O","N","N",3600,NA,24.42857143,20.85714286,12.57142857,64.14285714,5.398571429,59.71428571,352,6.365714286,72.28571429,416.1428571,6.184285714,1.428571429,35.14285714,2026.857143,31.57142857,20.85714286,24,230.1428571,10.18857143,36.42857143,182.1428571,4.857142857,60.42857143,412.2857143,6.891428571,1.428571429,43.57142857,1573.142857,0.285714286,-7.142857143,0,0,-14,20.71428571,42.28571429,14.14285714,99,7.292857143,54.28571429,251.5714286,4.615714286,68.42857143,350.5714286,5.147142857,1.428571429,33.85714286,1763.428571,42.14285714,42.28571429,32.85714286,294.2857143,8.938571429,44.14285714,218.1428571,4.912857143,77,512.4285714,6.658571429,1.142857143,43.71428571,1836.571429,0,-21.42857143,-0.285714286,-17.71428571,10.85714286,-3.54,2.895714286,1.452857143,0.241428571,-230.1428571,131.1428571,133.8571429,-69.42857143,0.285714286,0.285714286,-4.714285714,-8,-96.28571429,61.71428571,0,404,28,70.68,34.14,4.96,94.48,79.82,19.55,44.52666667,53.35,0,1,-1,"2013425"
2013,466,1,"Y",11,"New Mexico","MWC","H","F","Y","O",NA,"Air Force","MWC","A","U","N","O","N","N",3600,NA,31.875,31.375,19.375,128.375,7.3725,49.5,302.5,5.86,68.875,430.875,6.34125,1.5,34.875,1910.375,41.375,31.375,26.875,243,9.15625,41.25,278.125,6.77875,68.125,521.125,7.7325,1.5,33.5,1689.625,0.25,-9.5,0,1,8,23.375,37.125,13.375,100.5,8.11625,53.25,263,4.97125,66.625,363.5,5.555,1.375,33.5,1711.5,40.375,37.125,30.5,271.125,8.795,47.375,229.375,4.84875,77.875,500.5,6.44625,1,42,1888.5,0.125,-17,-0.375,-8.5,18,-1.4225,1.04,1.01125,1.8075,-142.75,142.5,73.125,15.125,0.375,0.125,-9,1.5,-69.625,157.625,1,3522,29,123.3,116.03,39.33,144.25,94.38,77.68,99.87,98.4975,1,0,1,"2013466"
2013,562,1,"Y",13,"UNLV","MWC","A","U","Y","O",NA,"Air Force","MWC","H","F","N","O","N","Y",3600,NA,27.88888889,50.33333333,41.33333333,262,6.468888889,37.77777778,159.1111111,4.32,79.11111111,421.1111111,5.326666667,1.333333333,35.22222222,1787.333333,36.77777778,50.33333333,33.44444444,236,6.76,43.11111111,238.6666667,5.283333333,76.55555556,474.6666667,6.193333333,1.555555556,51.44444444,1812.666667,0.444444444,-8.888888889,0.222222222,1,20,24.88888889,38.33333333,14.44444444,110.2222222,8.122222222,52.66666667,262.3333333,5.013333333,67.11111111,372.5555556,5.634444444,1.222222222,33.11111111,1687.555556,40.88888889,38.33333333,27.44444444,244.1111111,8.854444444,49.33333333,254,5.081111111,76.77777778,498.1111111,6.512222222,0.888888889,39,1912.444444,0.111111111,-16,-0.333333333,-13,11.88888889,-2.385555556,-1.362222222,-0.761111111,0.27,17.88888889,125.7777778,-94.88888889,-23.66666667,0.555555556,0.333333333,2.333333333,9.444444444,-77,102.1111111,0,5629,30,120.23,102.45,27.69,124.77,124.66,65.07,84.97,94.8925,0,1,-1,"2013562"
2013,636,1,"Y",14,"Air Force","MWC","A","U","N","O",NA,"Colorado State","MWC","H","F","Y","O","N","N",3600,NA,24.5,37,14.3,106.2,7.848,52.9,258.9,4.927,67.2,365.1,5.509,1.2,33.3,1663.8,40.9,37,26.5,233.8,8.752,50.2,261.6,5.142,76.7,495.4,6.481,0.9,38.6,1936.2,0.1,-16.4,-0.3,0,-45,33.36363636,54.72727273,33.18181818,242.6363636,7.543636364,39.09090909,196.8181818,4.881818182,72.27272727,439.4545455,6.123636364,1.545454545,44.63636364,1798.636364,31.09090909,54.72727273,35.81818182,287.3636364,8.303636364,37.72727273,147.0909091,3.82,73.54545455,434.4545455,5.994545455,1.636363636,37.63636364,1801.363636,0.454545455,2.272727273,0.090909091,-6.590909091,7.536363636,-0.455636364,1.208363636,1.107,0.260181818,-181.1636364,-8.836363636,111.8090909,64.78181818,-0.390909091,-0.354545455,-6.345454545,4.427272727,-69.35454545,55.94545455,0,31,31,112.68,121.46,0,24.1,91.94,60.73,48.52,59.375,0,1,-1,"2013636"
2014,203,1,"Y",5,"Boise State","MWC","A","F","N","U",NA,"Air Force","MWC","H","U","Y","U","N","N",3600,NA,30.5,33.75,34.75,273.25,8.085,42,193.25,4.2075,76.75,466.5,5.985,1.5,74.5,1885.5,22.25,33.75,42.75,309.25,7.265,29,53.5,1.8875,71.75,362.75,5.0125,2.5,42,1714.5,0.75,8.25,1,0,-14,30.5,5.5,23.5,225,10.995,58.5,233,3.875,82,458,5.615,1,22.5,1964,27.5,5.5,39.5,348,8.74,25.5,93,3.68,65,441,6.74,0.5,47,1636,0.5,3,-0.5,3,-8.25,-0.655,-3.73,0.5275,-1.9875,-74.75,84.25,100.25,-179.5,1.5,0.25,11.75,-10.25,25.5,-95.25,0,627,32,159.21,172.95,167.2,159.9,104.16,170.075,166.6833333,151.0525,0,1,-1,"2014203"
2014,248,1,"N",6,"Air Force","MWC","H","U","Y","U",NA,"Navy","Independent","A","F","N","U","N","N",3600,NA,29.66666667,7,19.66666667,166,8.663333333,59,251,4.176666667,78.66666667,417,5.293333333,1.333333333,30.66666667,1949.666667,23,7,45.66666667,355.3333333,7.953333333,26.66666667,94.33333333,3.566666667,72.33333333,449.6666667,6.283333333,2.666666667,58,1650.333333,0.666666667,6.666666667,1.333333333,1,9,26.8,67.4,11.2,90.6,7.926,55.6,358.4,6.336,66.8,449,6.716,1.6,28.8,1861.6,29.2,67.4,33.8,247,8.85,41.6,201.8,4.826,75.4,448.8,6.07,1.2,58,1738.4,0.4,-2.4,-0.4,0.466666667,-3.8,-0.186666667,0.027333333,-0.649333333,-2.769333333,-81,264.7333333,49.2,-264.0666667,1.733333333,0.266666667,3.266666667,5.533333333,-31.8,0.666666667,1,34,33,97.93,112.68,121.46,0,24.1,117.07,78.04666667,64.56,1,0,1,"2014248"
2014,318,1,"Y",7,"Air Force","MWC","A","U","N","P",NA,"Utah State","MWC","H","F","Y","P","N","N",3600,NA,29.75,17.5,19,166,8.9375,56.25,237.75,4.165,75.25,403.75,5.37,1,39.25,1898,22.5,17.5,38.25,302,8.185,33.75,133.5,3.815,72,435.5,6.0975,2.5,57.25,1702,0.75,7.25,1.5,0,-18,23,30.25,37.75,266,7.5425,35.5,110.25,3.19,73.25,376.25,5.1125,2,78,1948,25.75,30.25,40.75,247.75,6.1275,36,91.25,2.2475,76.75,339,4.42,2.75,66.25,1652,0.5,-2.75,0.75,4,-0.5,2.81,0.6425,1.9175,0.625,-81.75,36,146.5,23.25,0.75,0.25,-1.5,-1.25,64.75,59.25,0,35,34,97.93,112.68,121.46,0,24.1,117.07,78.04666667,64.56,0,1,-1,"2014318"
2014,345,1,"Y",8,"Air Force","MWC","H","F","N","O",NA,"New Mexico","MWC","A","U","Y","O","N","N",3600,NA,27,32.4,21,177.6,8.694,55.2,221.2,3.94,76.2,398.8,5.244,1.6,37.4,1908.8,24.8,32.4,36.8,303.8,8.554,32.6,122.2,3.602,69.4,426,6.194,2.2,54.4,1691.2,0.6,2.2,0.6,1,4,24,63.5,13.33333333,93.16666667,7.836666667,50.33333333,294.8333333,5.816666667,63.66666667,388,6.101666667,1.333333333,50.16666667,1922.666667,32,63.5,28.83333333,211.6666667,7.21,43.83333333,281.5,6.27,72.66666667,493.1666667,6.836666667,1.833333333,41.33333333,1672,0.333333333,-8,0.5,-5,0.8,1.484,0.717333333,-2.33,-2.214666667,-34.06666667,210.6333333,-60.3,-172.6333333,0.1,0.266666667,3.533333333,5.733333333,-94.36666667,38,1,36,35,97.93,112.68,121.46,0,24.1,117.07,78.04666667,64.56,1,0,1,"2014345"
2014,423,1,"N",10,"Army","Independent","H","U","N","U",NA,"Air Force","MWC","A","F","Y","U","N","N",3600,NA,23.16666667,40.83333333,8.5,54.33333333,6.948333333,58,308.3333333,5.281666667,66.5,362.6666667,5.448333333,1.666666667,43.16666667,1918.666667,33.66666667,40.83333333,33.5,266.1666667,7.995,30.16666667,149.6666667,5.001666667,63.66666667,415.8333333,6.521666667,1.333333333,42.33333333,1681.333333,0.333333333,-10.5,-0.333333333,0,-17,28.33333333,42.66666667,19,174.5,10.19,58.33333333,229.1666667,3.89,77.33333333,403.6666667,5.23,1.5,32,1893,25.83333333,42.66666667,32.33333333,258.6666667,7.678333333,35.83333333,163,4.178333333,68.16666667,421.6666667,6.236666667,2.166666667,47.83333333,1707,0.666666667,2.5,0.666666667,-2.666666667,5.333333333,-0.73,-2.195,1.103333333,1.111666667,-204.3333333,91.66666667,145.3333333,-79.5,-1,-0.333333333,-1.666666667,-13.66666667,-59,12.16666667,1,413,36,80.46,70.68,34.14,4.96,94.48,52.41,36.59333333,51.065,1,0,1,"2014423"
2014,498,1,"Y",11,"Air Force","MWC","A","F","Y","O",NA,"UNLV","MWC","H","U","N","O","N","N",3600,NA,27.57142857,43.57142857,18,169.7142857,10.41285714,58.85714286,231,3.891428571,76.85714286,400.7142857,5.222857143,1.428571429,28.14285714,1931,23,43.57142857,29.57142857,228.4285714,7.098571429,36.14285714,157.1428571,4.04,65.71428571,385.5714286,5.818571429,2,46.85714286,1669,0.714285714,4.571428571,0.571428571,1,27,19.83333333,44.33333333,37,246.3333333,6.641666667,36.33333333,126.5,3.355,73.33333333,372.8333333,5.016666667,2.333333333,70.5,1646.833333,34.33333333,44.33333333,27.83333333,198.3333333,6.313333333,48.66666667,264.8333333,5.446666667,76.5,463.1666667,6.018333333,1.333333333,65.16666667,1953.166667,0.166666667,-14.5,-1,-6.761904762,3.166666667,4.09952381,0.456904762,-1.555238095,0.685,-28.61904762,-17.9047619,-33.83333333,30.64285714,1.571428571,0.547619048,0.357142857,-7.619047619,-62.45238095,12.73809524,0,38,37,97.93,112.68,121.46,0,24.1,117.07,78.04666667,64.56,0,1,-1,"2014498"
2014,532,1,"Y",12,"Nevada","MWC","A","U","N","O",NA,"Air Force","MWC","H","F","Y","O","Y","N",3600,NA,30.125,40,32.75,202.5,5.8125,42.75,185.5,4.345,75.5,388,5.13,0.875,50.375,1882.75,25.875,40,40.875,301.625,7.7175,34,151.25,4.25375,74.875,452.875,6.05,2.25,57.125,1717.25,0.625,4.25,1.375,0,-7,30.125,49.125,16.625,168,11.8975,61.25,250.375,4.02375,77.875,418.375,5.3675,1.375,28.375,1967.5,22.75,49.125,31.5,238.125,7.06125,35.375,141.625,3.6725,66.875,379.75,5.65625,1.75,44.75,1632.5,0.75,7.375,0.375,7.375,-4.25,-1.24875,-4.18,0.6725,0.23,-35.625,133.625,43.875,-99.125,1,-0.125,8.625,-3,8.25,34.5,0,3480,38,126.7,124.4,130.84,8.99,128.93,127.62,88.07666667,98.29,0,1,-1,"2014532"
2014,570,1,"Y",13,"San Diego State","MWC","H","F","Y","U",NA,"Air Force","MWC","A","U","N","U","N","N",3600,NA,22.55555556,23.44444444,27.33333333,179.2222222,6.462222222,38.11111111,206.6666667,5.294444444,65.44444444,385.8888889,5.852222222,1.888888889,65.22222222,1836.555556,23.66666667,23.44444444,29.22222222,199.3333333,6.671111111,39.55555556,153.8888889,3.827777778,68.77777778,353.2222222,5.134444444,1.666666667,45.11111111,1763.444444,0.444444444,-1.111111111,-0.222222222,1,16,31.77777778,49,16.44444444,163.6666667,11.53111111,61.66666667,260.5555556,4.161111111,78.11111111,424.2222222,5.425555556,1.222222222,30.55555556,1943.888889,24.44444444,49,32,242.2222222,7.125555556,36.44444444,150.6666667,3.815555556,68.44444444,392.8888889,5.711111111,1.666666667,44.44444444,1656.111111,0.777777778,7.333333333,0.444444444,-1.888888889,-8.111111111,-0.663333333,-4.86,1.478888889,-0.333333333,-63,35.66666667,56,-106.6666667,-0.666666667,-0.333333333,-3,-9.333333333,-7,-71,1,4461,39,148.06,145.85,137.73,118.05,150.56,141.79,133.8766667,138.0475,1,0,1,"2014570"
2014,630,1,"Y",14,"Air Force","MWC","H","U","Y","U",NA,"Colorado State","MWC","A","F","N","U","N","N",3600,NA,30,53,17.5,166.2,11.078,59.6,248.5,4.086,77.1,414.7,5.367,1.5,29.5,1893.8,25,53,31.9,250.6,7.465,37.2,153.2,3.834,69.1,403.8,5.809,1.6,43.9,1706.2,0.7,5,0.1,1,3,35.8,52.1,33.2,309.7,9.698,35.1,172.9,4.81,68.3,482.6,7.169,1.4,59.3,1787.9,23.3,52.1,35.5,239.1,6.902,38.5,183,4.749,74,422.1,5.725,1.7,44.9,1812.1,0.9,12.5,0.3,6.7,-10.8,4.176,-2.233,-0.663,-0.976,-72.9,-59.1,65.5,-19.7,-0.2,-0.2,3.1,0.8,-7.4,-78.8,1,41,40,97.93,112.68,121.46,0,24.1,117.07,78.04666667,64.56,1,0,1,"2014630"
2014,690,1,"N",99,"W. Michigan","MAC","N","F","N","O",NA,"Air Force","MWC","N","U","Y","O","N","N",3600,NA,33.6,49.8,26.2,268.4,10.89,39.3,157.5,3.864,65.5,425.9,6.553,1.7,51,1970.9,22.9,49.8,32.8,233.8,7.327,34.3,143.5,4.027,67.1,377.3,5.626,2.1,47.9,1629.1,0.7,10.7,0.4,0,-14,29.72727273,56.72727273,17.27272727,163.3636364,10.88909091,59.90909091,247.9090909,4.063636364,77.18181818,411.2727273,5.318181818,1.454545455,28.18181818,1890.272727,24.90909091,56.72727273,33.18181818,261.0909091,7.51,36.72727273,148.9090909,3.786363636,69.90909091,410,5.830909091,1.545454545,41.18181818,1709.727273,0.727272727,4.818181818,0.090909091,8.690909091,-6.827272727,3.38,-3.562090909,0.077636364,-0.036636364,7.309090909,70.43636364,8.590909091,-104.4090909,0.309090909,-0.027272727,-4.409090909,-10.08181818,15.9,-33.97272727,0,6027,41,153.7,100.8,112.79,93.69,124.47,106.795,102.4266667,107.9375,0,0,0,"2014690"
2015,81,1,"N",3,"Air Force","MWC","A","U","Y","O",NA,"Michigan State","Big 10","H","F","N","O","N","N",3600,NA,37,71,11,24,2.18,69,428,6.2,80,452,5.65,1,48,2165,16,71,33,140,4.24,20,150,7.5,53,290,5.47,2,51,1435,1,21,1,0,-14,34,53,31.5,224,7.13,38.5,196.5,5.11,70,420.5,6.005,1,20,1852.5,26,53,44.5,337,7.61,33,70.5,1.82,77.5,407.5,5.26,2,66.5,1747.5,1,8,1,11,-18,-5.43,-2.89,4.38,2.39,-313,-84,357.5,-46.5,0,0,2.5,-17,44.5,-130.5,0,43,42,89.65,97.93,112.68,121.46,0,105.305,110.69,83.0175,0,1,-1,"201581"
2015,210,1,"N",5,"Navy","AAC","H","F","Y","U",NA,"Air Force","MWC","A","U","N","U","N","N",3600,NA,36.5,82,6,40.5,6.93,68,359,5.25,74,399.5,5.38,0,46,2081,19.5,82,40.5,272,6.735,26,93,3.615,66.5,365,5.475,1.5,34.5,1519,1,17,1.5,1,22,29,54,10,86.5,9.37,60,353.5,5.835,70,440,6.39,2,71.5,1892,25.5,54,28,193.5,7.49,31,113.5,4.665,59,307,5.225,1,44.5,1708,0.5,3.5,-1,11,-9.5,-0.56,-2.635,0.585,-2.22,-153,185.5,245.5,-260.5,2.5,0.5,15,-3.5,92.5,-75,1,3375,43,115.75,94.58,95.49,77.25,24.64,95.035,89.10666667,72.99,1,0,1,"2015210"
2015,287,1,"Y",6,"Wyoming","MWC","A","U","Y","U",NA,"Air Force","MWC","H","F","N","U","N","N",3600,NA,21,39.75,28.5,212.25,6.7425,44.75,200.75,3.9775,73.25,413,5.635,2,62.5,2021,37,39.75,22.5,201.25,9.6825,34.5,200.5,5.565,57,401.75,7.0625,0.5,46.75,1579,0,-16,-1.5,0,-14,23,59.66666667,10.66666667,82,8.273333333,58.66666667,303.6666667,5.103333333,69.33333333,385.6666667,5.616666667,2.666666667,56,1811.333333,28,59.66666667,22,168,8.893333333,37.66666667,165.6666667,4.873333333,59.66666667,333.6666667,5.596666667,0.666666667,41.33333333,1788.666667,0.333333333,-5,-2,-7,14,-2.150833333,1.409166667,-0.895833333,0.461666667,44.25,119.25,35.08333333,-103.1666667,0.5,-0.333333333,13.58333333,-12.33333333,79.33333333,16.08333333,0,6355,44,118.84,82.31,102.68,88.81,29.8,92.495,91.26666667,75.9,0,1,-1,"2015287"
2015,326,1,"Y",7,"Colorado State","MWC","H","U","Y","O",NA,"Air Force","MWC","A","F","N","O","N","N",3600,NA,21,67.6,35.4,218.8,6.216,40.8,155,3.746,76.2,373.8,4.85,2.4,79.2,1890.4,31,67.6,30,227.8,7.698,39.2,216.6,5.54,69.2,444.4,6.546,0.8,72.4,1709.6,0.2,-10,-1.6,1,15,25,52,10.5,81.5,8.205,58.5,302.5,5.1175,69,384,5.605,2.5,49.5,1817.75,25.25,52,23.75,174,8.325,37,153,4.4775,60.75,327,5.3975,1.5,33.5,1782.25,0.5,-0.25,-1,-4.25,6,-2.109,-0.507,-0.7315,0.4225,44.8,146.3,2,-85.9,-0.6,-0.3,15.45,0.2,46.8,60.4,1,1170,45,104.52,123.25,132.55,60.76,122.79,127.9,105.52,109.8375,1,0,1,"2015326"
2015,375,1,"Y",8,"Air Force","MWC","H","F","Y","O",NA,"Fresno State","MWC","A","U","N","O","N","N",3600,NA,24.6,51.4,11.6,92.6,8.276,58,295.8,5.054,69.6,388.4,5.612,2.4,48.6,1833.2,27.8,51.4,25,198.4,8.634,37,154.4,4.446,62,352.8,5.68,1.4,44.2,1766.8,0.4,-3.2,-1,1,28,20,57.83333333,28,155.8333333,5.5,35.33333333,114.3333333,3.108333333,63.33333333,270.1666667,4.133333333,1.833333333,40.66666667,1582.5,45.33333333,57.83333333,24.83333333,216.5,8.563333333,48.66666667,236.8333333,4.905,73.5,453.3333333,6.165,1.5,37.16666667,2017.5,0.166666667,-25.33333333,-0.333333333,-20.73333333,7.8,-0.287333333,3.134,0.149,1.337666667,-123.9,42.56666667,58.96666667,40.06666667,-0.666666667,0.233333333,-3.9,-1.333333333,-64.93333333,82.63333333,1,47,46,89.65,97.93,112.68,121.46,0,105.305,110.69,83.0175,1,0,1,"2015375"
2015,448,1,"Y",9,"Air Force","MWC","A","F","Y","O",NA,"Hawaii","MWC","H","U","N","O","N","N",3600,NA,27.5,46,11.5,98.5,8.836666667,61.5,322.8333333,5.178333333,73,421.3333333,5.761666667,2.166666667,46.83333333,1954,25.5,46,27.33333333,194.8333333,7.951666667,33.66666667,151,5.018333333,61,345.8333333,5.658333333,1.333333333,43.33333333,1646,0.5,2,-0.833333333,1,51,10.16666667,53.16666667,33.66666667,182.8333333,5.468333333,30.83333333,80.66666667,2.26,64.5,263.5,4.076666667,2.833333333,66.66666667,1441,34.5,53.16666667,25.33333333,191.5,7.93,54.66666667,241,4.396666667,80,432.5,5.4,0.666666667,59.33333333,2159,0,-24.33333333,-2.166666667,-7,15.33333333,0.906666667,2.483333333,0.781666667,2.758333333,-93,12,81.83333333,70.33333333,1.333333333,0.5,-7,-3.5,-11.16666667,82.33333333,0,48,47,89.65,97.93,112.68,121.46,0,105.305,110.69,83.0175,0,1,-1,"2015448"
